(544.804,881.099,371.186)
(732.938,657.393,290.976)
(542.855,508.415,508.018)
(356.078,439.865,272.492)
(649.199,535.914,178.31)
(352.647,724.963,508.589)
(253.211,549.292,300.71)
(646.669,829.278,337.048)
(392.936,433.943,240.359)
(577.192,430.836,393.743)
(547.885,853.165,454.529)
(244.77,582.138,263.199)
(510.367,406.954,293.173)
(281.327,560.796,201.184)
(425.841,508.778,120.817)
(355.513,495.591,466.345)
(576.551,661.415,91.1184)
(612.338,738.723,127.988)
(527.023,404.058,277.991)
(575.339,541.18,527.232)
(684.146,562.823,197.587)
(410.84,599.698,75.7045)
(566.723,581.11,88.4051)
(244.533,622.233,320.824)
(246.922,636.296,384.519)
(462.376,409.331,426.262)
(421.367,458.412,173.406)
(299.77,522.814,438.274)
(726.468,614.497,235.818)
(626.144,697.482,521.916)
(502.651,642.837,79.5818)
(255.379,565.764,273.896)
(676.923,812.591,366.04)
(568.071,476.322,478.162)
(336.414,859.371,316.889)
(535.899,442.624,428.52)
(679.852,752.678,413.177)
(436.08,398.315,346.601)
(482.816,487.889,514.88)
(283.362,490.639,298.061)
(302.982,481.105,304.011)
(581.873,829.636,179.406)
(353.814,465.467,406.282)
(422.323,843.685,462.773)
(552.132,404.032,360.775)
(655.432,817.25,374.394)
(595.94,675.924,536.193)
(715.58,677.107,230.864)
(407.679,795.45,516.537)
(415.75,421.529,378.993)
(571.505,446.169,416.573)
(361.834,731.121,119.973)
(571.768,774.793,512.158)
(385.894,682.098,552.174)
(667.746,602.608,164.214)
(560.141,799.73,491.503)
(742.347,654.626,355.461)
(619.255,797.889,191.046)
(361.618,652.07,536.084)
(291.925,495.542,417.533)
(629.061,574.745,137.685)
(281.802,564.366,205.28)
(620.473,583.391,512.551)
(289.71,749.546,219.466)
(355.185,781.235,143.217)
(582.952,829.208,176.45)
(691.722,528.288,223.644)
(484.897,899.538,321.779)
(486.233,882.76,410.562)
(636.104,796.204,453.293)
(545.379,616.278,567.266)
(477.654,871.172,193.733)
(649.442,489.353,443.157)
(525.795,855.701,448.323)
(325.146,529.61,474.889)
(480.069,400.462,357.729)
(349.684,593.794,514.032)
(530.724,448.994,479.089)
(304.912,768.304,456.403)
(640.549,464.834,329.579)
(601.506,776.834,135.745)
(644.85,762.501,175.353)
(593.623,554.569,520.165)
(419.132,804.101,136.719)
(576.92,614.622,545.492)
(380.726,599.701,544.17)
(406.785,455.403,185.424)
(365.644,651.36,95.4727)
(434.401,819.999,484.716)
(347.627,476.849,216.822)
(482.178,472.59,494.916)
(402.73,727.455,97.1257)
(495.384,606.095,80.3978)
(262.633,581.509,385.327)
(703.979,733.404,365.794)
(645.817,469.61,280.343)
(418.317,755.693,107.311)
(698.951,653.531,447.333)
(344.963,450.386,270.489)
(297.77,490.679,391.788)
(378.087,420.063,276.461)
(650.389,474.48,229.103)
(244.582,649.939,349.143)
(251.023,752.09,288.726)
(548.037,481.784,147.725)
(356.559,814.063,474.311)
(717.373,574.525,280.724)
(299.029,806.445,297.969)
(314.422,542.103,169.42)
(457.216,718.299,568.053)
(560.795,823.334,147.914)
(320.196,634.134,525.659)
(447.28,488.249,516.539)
(357.283,674.704,105.416)
(400.948,765.52,128.548)
(323.881,508.153,447.164)
(422.888,483.23,489.764)
(548.098,672.709,86.7363)
(625.607,437.346,342.604)
(319.972,741.342,163.619)
(442.083,741.606,102.357)
(359.657,689.134,107.443)
(459.354,661.17,72.2127)
(263.884,593.903,205.366)
(575.741,871.124,315.226)
(254.585,724.777,301.019)
(456.24,534.25,537.88)
(721.975,730.386,316.119)
(495.367,800.664,507.684)
(299.097,678.155,144.368)
(643.791,820.359,435.518)
(293.294,794.62,294.848)
(333.484,588.589,132.169)
(679.451,498.647,371.387)
(639.659,460.826,243.386)
(557.171,692.04,563.224)
(261.226,717.661,207.747)
(543.987,441.21,195.819)
(283.631,614.224,461.119)
(329.67,785.059,462.649)
(243.835,716.184,348.229)
(377.63,722.783,540.042)
(562.693,736.307,101.062)
(558.922,870.493,381.087)
(580.552,642.19,93.3982)
(294.324,728.006,199.498)
(465.602,546.16,89.1259)
(541.959,686.444,561.909)
(464.432,862.641,199.028)
(242.975,599.621,301.291)
(508.827,515.063,115.688)
(497.358,441.946,457.883)
(509.764,843.716,474.496)
(593.418,873.325,329.579)
(253.838,570.454,264.572)
(317.038,616.96,510.701)
(602.586,876.904,291.596)
(249.284,583.683,332.368)
(348.543,551.706,510.971)
(594.39,841.434,442.505)
(599.359,449.277,403.574)
(364.883,428.479,259.124)
(471.606,896.876,303.095)
(626.384,734.468,512.821)
(392.585,500.428,496.181)
(326.673,757.95,163.948)
(528.04,848.467,169.462)
(557.869,503.761,127.825)
(648,832.517,352.585)
(487.812,657.205,67.5569)
(525.132,458.567,168.244)
(446.226,833.54,466.474)
(715.955,572.127,346.988)
(310.491,722.143,474.418)
(401.929,643.236,547.74)
(705.283,730.06,231.286)
(640.722,452.83,372.367)
(463.611,889.602,395.521)
(587.699,676.205,544.509)
(698.726,736.91,439.194)
(250.716,732.293,265.536)
(290.623,652.008,163.004)
(678.651,733.286,187.326)
(562.482,893.491,325.088)
(653.844,819.341,371.223)
(617.803,827.384,431.637)
(528.037,825.617,490.835)
(272.161,727.004,212.763)
(351.127,863.205,329.616)
(596.389,746.427,524.201)
(514.787,633.755,579.503)
(332.557,828.613,401.424)
(510.032,411.553,419.527)
(436.591,555.178,538.715)
(345.038,665.717,107.822)
(430.538,840.655,464.953)
(487.224,513.2,108.533)
(345.782,485.827,184.958)
(450.304,472.495,510.416)
(657.453,748.479,179.502)
(463.893,501.654,117.428)
(679.519,725.688,443.189)
(269.26,592.219,434.479)
(601.525,437.056,236.932)
(429.848,476.081,149.388)
(341.771,458.375,369.198)
(279.235,656.431,180.269)
(549.656,592.292,542.16)
(336.19,803.204,192.958)
(243.606,738.433,327.353)
(531.097,601.813,82.2903)
(691.612,558.076,206.072)
(444.338,804.075,496.307)
(612.875,442.765,214.203)
(453.011,593.116,72.1091)
(565.55,758.047,106.452)
(443.26,400.019,368.006)
(629.062,670.369,106.681)
(736.416,654.699,323.399)
(585.501,611.474,542.245)
(670.884,668.886,161.311)
(289.919,809.337,361.459)
(677.411,804.81,284.708)
(280.589,696.077,195.693)
(289.756,665.336,471.626)
(498.03,887.238,367.598)
(513.297,412.713,238.418)
(646.929,547.042,483.593)
(709.835,723.958,267.165)
(269.661,731.509,387.353)
(455.739,725.853,550.737)
(706.908,729.711,218.138)
(425.379,631.59,86.4819)
(305.1,830.289,337.036)
(672.727,792.252,262.72)
(351.616,858.482,294.106)
(342.412,816.496,207.46)
(661.437,828.561,310.644)
(542.747,854.681,456.831)
(626.154,451.561,266.218)
(372.512,468.57,195.191)
(262.771,657.1,436.183)
(588.17,534.455,115.821)
(659.827,572.621,471.95)
(644.619,543.083,159.86)
(698.216,783.193,373.262)
(589.679,874.39,335.172)
(505.703,892.202,332.044)
(735.097,673.045,302.423)
(316.34,802.472,247.399)
(601.807,849.464,375.397)
(381.749,850.934,416.321)
(639.107,824.207,424.402)
(237.191,604.644,336.985)
(248.299,576.921,412.361)
(504.295,680.865,577.927)
(463.535,552.321,84.1264)
(598.082,852.657,376.926)
(267.996,541.932,371.066)
(293.122,539.155,444.947)
(253.953,728.547,310.327)
(272.848,701.73,426.623)
(356.711,777.676,157.203)
(687.54,518.864,369.861)
(649.146,643.366,506.363)
(654.437,773.715,177.252)
(306.024,811.886,265.887)
(694.195,783.592,281.668)
(618.851,706.722,524.52)
(702.811,771.574,279.091)
(315.495,479.608,283.895)
(607.847,431.186,317.47)
(304.171,762.047,448.49)
(384.319,787.467,145.236)
(577.977,635.846,84.1107)
(623.376,440.242,334.484)
(645.215,834.256,344.375)
(372.851,664.564,100.151)
(393.053,662.765,95.7587)
(511.59,634.567,570.585)
(319.218,477.344,280.034)
(631.989,457.484,334.068)
(559.415,822.264,497.901)
(583.162,561.161,110.321)
(576.141,777.257,117.453)
(697.932,739.933,411.961)
(627.093,859.947,368.194)
(417.982,709.008,87.6082)
(370.474,562.144,532.487)
(632.652,461.541,396.315)
(262.257,525.56,311.876)
(534.856,881.818,403.507)
(509.686,449.966,159.567)
(300.311,713.761,163.945)
(301.86,698.502,474.936)
(470.051,614.294,572.988)
(247.277,663.02,239.186)
(311.703,825.536,327.738)
(527.571,886.744,319.812)
(317.162,825.7,367.715)
(520.404,825.175,153.151)
(308.181,484.113,421.901)
(707.622,568.316,377.566)
(719.668,711.361,315.485)
(632.099,447.432,375.005)
(570.395,795.468,146.232)
(318.623,783.362,201.718)
(324.731,443.567,335.46)
(594.309,831.209,215.17)
(612.663,479.842,440.006)
(353.787,485.555,462.24)
(281.013,719.899,432.484)
(664.749,520.924,213.494)
(631.16,741.181,489.608)
(270.8,545.158,406.437)
(374.703,626.74,557.284)
(478.493,780.968,100.053)
(401.848,486.715,501.492)
(667.604,615.382,150.887)
(279.602,526.132,258.619)
(590.744,844.166,198.958)
(736.277,644.037,303.315)
(577.173,876.518,279.664)
(575.272,414.114,311.113)
(246.191,696.485,380.773)
(299.547,657.137,493.905)
(647.31,443.143,331.779)
(633.261,540.352,493.567)
(606.135,876.206,308.764)
(672.181,539.895,424.344)
(554.68,441.033,446.957)
(397.096,712.587,95.9677)
(307.198,659.208,152.201)
(644.9,457.605,283.143)
(249.743,624.706,424.22)
(574.946,484.663,141.681)
(381.815,753.321,524.383)
(489.656,672.823,80.1134)
(395.883,701.603,550.085)
(667.242,734.543,163.512)
(432.542,440.32,433.558)
(447.876,629.361,571.868)
(290.82,820.162,339.634)
(288.087,599.833,160.641)
(726.497,738.541,354.636)
(665.295,493.109,404.466)
(365.987,422.747,340.405)
(292.671,807.385,327.893)
(602.731,487.281,161.114)
(394.061,821.686,473.927)
(242.195,620.453,366.11)
(450.642,659.336,569.614)
(465.962,486.237,522.28)
(293.797,483.417,314.796)
(416.955,443.066,200.193)
(493.862,896.116,248.309)
(543.962,719.699,544.911)
(560.718,872.339,271.137)
(494.51,454.527,493.979)
(549.91,467.383,163.787)
(490.58,717.123,76.2532)
(432.392,885.853,311.163)
(319.274,735.924,505.786)
(421.008,862.996,222.278)
(448.306,851.978,464.2)
(559.185,409.226,359.006)
(584.39,433.929,231.928)
(532.341,625.789,87.3132)
(266.853,718.704,234.115)
(500.933,639.969,573.113)
(356.941,781.83,478.276)
(286.859,736.944,202.973)
(348.662,552.641,500.223)
(517.881,740.287,548.442)
(533.142,829.256,479.812)
(406.464,453.207,464.623)
(373.307,872.43,267.418)
(339.038,630.895,518.028)
(716.16,608.105,390.643)
(433.681,822.835,152.601)
(327.861,472.387,227.624)
(521.67,810.25,141.606)
(527.87,766.948,529.873)
(699.819,765.426,285.355)
(652.992,809.88,383.141)
(382.745,424.11,279.875)
(718.072,580.862,358.205)
(648.866,594.985,144.776)
(728.846,644.659,375.291)
(663.305,587.85,146.776)
(602.898,854.877,255.197)
(702.77,744.787,256.896)
(256.361,569.747,273.149)
(467.351,848.404,176.293)
(693.4,662.764,474.428)
(644.975,815.565,219.395)
(300.708,697.17,489.648)
(490.346,861.471,184.991)
(681.395,758.174,428.463)
(539.259,467.21,490.235)
(299.572,788.53,223.819)
(485.917,765.467,549.741)
(638.625,830.491,412.876)
(281.279,797.395,269.741)
(676.921,534.615,446.82)
(459.43,808.923,509.061)
(496.65,873.498,419.903)
(434.796,485.869,509.277)
(483.362,450.243,458.457)
(254.243,637.554,424.354)
(542.722,890.063,291.066)
(279.161,658.019,176.171)
(519.792,451.19,483.52)
(402.783,766.678,518.134)
(589.623,865.224,275.687)
(385.757,663.96,554.718)
(307.516,659.748,504.692)
(706.062,764.569,251.926)
(698.522,525.613,353.597)
(597.541,471.444,459.075)
(641.243,727.305,499.282)
(322.881,646.799,523.394)
(701.008,522.716,253.036)
(709.925,638.678,214.52)
(326.203,726.055,508.814)
(433.326,818.079,137.7)
(385.483,475.273,475.995)
(626.865,495.216,460.326)
(271.646,607.934,196.235)
(371.207,837.182,454.299)
(366.854,755.529,121.347)
(296.501,810.165,374.232)
(373.509,473.829,462.341)
(497.417,473.058,499.79)
(645.769,617.345,122.83)
(372.085,802.878,475.988)
(370.92,431.714,273.002)
(349.011,761.528,484.485)
(581.385,869.89,398.431)
(650.422,584.556,141.558)
(227.24,648.61,307.105)
(422.603,862.901,434.75)
(433.395,499.422,519.513)
(295.674,719.841,177.013)
(663.664,800.466,256.359)
(284.393,537.689,214.664)
(564.153,883.557,301.821)
(384.317,557.777,109.147)
(515.641,741.613,86.7495)
(448.608,771.406,110.449)
(277.811,729.26,414.874)
(651.024,690.337,494.056)
(663.065,724.39,176.015)
(347.403,586.895,524.928)
(538.242,794.143,119.04)
(560.507,886.386,281.447)
(660.181,694.84,161.837)
(706.641,535.468,370.956)
(321.562,467.313,392.605)
(255.557,646.925,414.335)
(313.268,629.109,139.512)
(328.859,513.611,180.297)
(706.598,639.194,463.321)
(546.292,480.307,499.15)
(573.144,764.979,122.148)
(665.633,663.176,496.392)
(731.05,595.144,331.834)
(260.987,599.629,406.606)
(325.183,604.19,515.797)
(308.287,775.837,199.343)
(535.43,792.678,521.929)
(524.919,495.359,503.15)
(693.851,718.635,431.346)
(501.674,823.166,156.589)
(491.244,642.169,390.784)
(767.527,576.294,648.824)
(647.857,843.165,439.789)
(555.789,617.665,547.846)
(926.41,673.593,250.961)
(954.207,655.454,524.933)
(573.41,427.63,361.939)
(693.163,857.265,368.014)
(628.935,829.535,457.331)
(709.514,713.744,613.335)
(721.652,561.159,161.511)
(906.41,527.054,231.994)
(860.947,401.935,320.601)
(877.796,525.94,218.377)
(830.783,637.894,166.251)
(756.427,481.809,609)
(820.277,549.009,160.252)
(732.332,402.877,253.879)
(925.157,583.141,225.374)
(965.695,599.614,292.529)
(758.032,782.7,580.624)
(828.734,524.032,175.455)
(858.652,662.296,177.88)
(696.552,556.631,647.438)
(761.552,518.044,631.699)
(741.437,804.073,559.467)
(528.589,485.307,465.172)
(713.876,646.594,159.596)
(553.672,613.592,551.256)
(579.672,732.641,262.558)
(951.666,493.307,339.146)
(782.598,644.525,145.972)
(852.258,490.316,577.56)
(715.237,559.524,647.076)
(953.702,483.022,351.52)
(562.278,435.133,470.017)
(872.449,764.276,249.194)
(807.6,452.599,583.258)
(762.53,384.193,294.297)
(612.876,514.005,584.307)
(724.672,500.717,630.419)
(793.537,706.985,178.969)
(907.368,487.261,259.374)
(581.527,454.837,278.905)
(794.653,859.347,390.587)
(553.885,768.709,366.651)
(748.629,720.39,186.33)
(695.516,476.466,605.585)
(673.059,665.599,169.116)
(782.218,405.343,551.619)
(649.695,714.299,196.397)
(550.052,567.134,544.025)
(903.632,557.633,594.011)
(969.463,591.242,301.392)
(532.042,579.023,241.174)
(579.003,793.772,445.601)
(781.613,757.695,211.919)
(587.154,432.702,312.183)
(624.064,617.017,626.535)
(518.435,699.2,358.474)
(539.889,708.732,282.401)
(752.216,364.943,339.587)
(593.547,534.672,579.208)
(526.193,554.744,524.799)
(897.117,444.496,273.998)
(972.757,495.226,366.303)
(954.351,554.106,263.72)
(559.11,448.729,496.762)
(629.861,551.914,620.651)
(848.11,700.206,193.506)
(734.881,653.927,653.714)
(936.44,738.224,463.236)
(859.522,538.316,614.837)
(855.671,649.303,183.393)
(496.851,600.451,310.701)
(583.42,509.228,235.047)
(501.72,593.747,315.855)
(835.648,801.202,272.893)
(634.698,839.027,437.584)
(605.997,400.962,354.91)
(865.199,610.359,603.095)
(971.679,662.083,458.364)
(909.326,431.772,458.496)
(791.596,748.457,201.617)
(698.722,777.321,561.298)
(816.874,392.614,287.361)
(572.336,776.691,480.33)
(547.242,447.581,459.812)
(785.58,843.79,391.528)
(873.562,403.144,427.081)
(981.293,551.369,398.173)
(578.569,581.878,213.273)
(764.049,563.888,162.321)
(961.524,698.943,439.751)
(509.126,644.694,295.685)
(738.783,847.597,479.518)
(876.305,700.947,593.081)
(710.035,473.306,193.504)
(517.108,525.367,443.41)
(694.685,369.508,336.668)
(586.557,779.681,499.66)
(600.651,430.141,501.937)
(518.398,492.535,458.563)
(810.315,793.534,240.805)
(745.284,765.795,206.616)
(757.059,835.604,481.826)
(818.293,687.693,622.946)
(883.564,500.002,584.114)
(978.935,656.239,412.896)
(830.45,810.905,488.058)
(721.03,718.2,184.964)
(935.683,474.471,324.497)
(615.009,388.737,344.11)
(979.382,635.261,426.119)
(546.81,461.3,467.348)
(517.512,494.484,410.337)
(979.132,566.562,401.198)
(707.58,364.039,360.959)
(555.726,767.274,345.264)
(905.124,506.67,546.52)
(968.047,694.557,453.283)
(754.287,477.863,188.987)
(617.28,797.727,287.619)
(689.607,595.571,155.461)
(555.415,532.075,250.795)
(894.967,419.241,370.949)
(741.914,845.078,463.119)
(898.113,665.618,595.756)
(878.935,445.659,530.009)
(896.389,639.793,590.062)
(754.419,567.97,638.374)
(896.666,790.768,334.014)
(940.452,513.372,528.159)
(940.787,471.778,325.946)
(673.933,627.831,638.629)
(930.878,500.47,261.164)
(711.15,582.712,650.529)
(588.984,746.811,538.683)
(527.427,521.911,497.898)
(705.608,567.449,650.341)
(647.726,713.068,183.318)
(983.694,619.558,333.167)
(769.16,853.409,348.653)
(652.703,442.911,231.074)
(553.064,451.468,367.964)
(933.182,445.389,404.704)
(610.241,816.197,467.016)
(711.672,480.223,183.072)
(588.9,414.749,445.502)
(768.403,347.719,409.337)
(733.359,806.178,542.644)
(776.968,753.345,201.842)
(551.074,445.743,419.441)
(565.972,480.091,270.735)
(713.03,752.455,610.723)
(556.366,460.452,315.747)
(511.84,628.063,500.574)
(874.597,492.674,211.288)
(777.346,403.713,547.28)
(919.488,542.748,231.183)
(889.383,818.498,418.369)
(511.183,573.05,302.134)
(689.482,533.648,154.776)
(756.08,760.105,202.72)
(894.056,771.393,509.852)
(835.604,762.886,554.482)
(980.176,672.358,452.16)
(492.902,554.352,434.767)
(956.782,543.099,272.734)
(759.362,647.313,158.271)
(637.437,669.857,609.753)
(793.173,559.146,633.023)
(933.485,685.71,520.074)
(767.81,766.601,591.811)
(604.25,473.038,243.5)
(520.789,576.801,268.804)
(874.7,440.69,537.493)
(730.685,514.456,639.488)
(500.895,660.823,441.64)
(956.717,483.871,463.592)
(676.784,695.138,618.493)
(951.088,614.571,532.84)
(890.21,773.988,534.227)
(615.016,401.042,312.926)
(648.713,477.572,584.002)
(882.234,467.148,231.812)
(800.8,482.904,602.469)
(706.542,824.6,509.576)
(650.099,830.882,447.224)
(793.032,820.316,517.001)
(826.231,727.216,602.237)
(843.26,569.638,628.961)
(705.506,530.6,635.716)
(784.74,354.493,441.969)
(951.459,640.356,258.729)
(626.225,685.78,604.451)
(927.066,760.599,354.119)
(994.858,607.564,365.71)
(859.499,805.466,288.994)
(604.952,447.02,536.284)
(544.432,472.083,485.311)
(715.221,642.269,652.02)
(841.925,505.108,613.197)
(684.406,843.962,476.334)
(635.864,837.205,366.118)
(814.527,833.266,458.243)
(626.538,400.47,296.016)
(548.869,674.542,552.447)
(951.735,681.561,517.272)
(721.899,379.568,494.467)
(599.302,791.805,486.309)
(938.259,483.686,499.217)
(649.136,822.08,448.97)
(617.227,588.423,610.486)
(724.788,592.748,147.937)
(865.351,440.844,239.026)
(542.472,460.205,410.875)
(898.977,496.199,568.768)
(950.255,694.99,301.615)
(804.335,708.818,631.346)
(700.233,605.499,646.228)
(734.154,412.979,565.224)
(807.22,488.346,605.613)
(895.196,801.007,388.614)
(899.995,436.502,336.886)
(975.348,550.231,362.124)
(755.635,357.088,397.308)
(884.862,452.752,528.542)
(718.604,597.415,158.354)
(852.7,520.02,606.909)
(807.184,383.122,479.426)
(559.165,697.784,545.146)
(517.46,601.46,487.573)
(735.11,453.106,585.825)
(836.099,371.97,394.301)
(951.124,717.404,479.464)
(987.931,642.334,337.399)
(545.999,467.716,433.296)
(906.715,419.67,351.569)
(860.674,764.435,547.993)
(994.13,586.779,433.215)
(549.804,510.98,525.268)
(814.449,371.05,358.025)
(627.269,632.652,180.068)
(909.773,431.552,417.158)
(874.488,521.823,599.143)
(562.947,530.492,250.017)
(633.293,704.826,608.438)
(495.98,628.684,417.619)
(656.045,393.024,491.364)
(598.332,493.924,574.315)
(639.796,757.64,572.777)
(525.094,643.911,293.569)
(783.522,619.159,655.402)
(639.547,460.684,584.944)
(546.396,773.674,368.921)
(736.095,860.083,436.698)
(673.069,770.409,229.763)
(871.421,537.94,201.77)
(637.293,548.71,187.5)
(856.206,639.488,616.69)
(867.152,815.334,483.765)
(699.393,449.806,206.324)
(527.579,681.822,486.438)
(883.268,402.758,363.272)
(593.048,429.861,301.875)
(712.73,351.592,414.592)
(523.843,531.237,311.739)
(807.697,539.523,161.322)
(854.121,543.95,615.906)
(870.228,532.932,607.928)
(720.118,833.113,317.309)
(716.156,846.683,444.629)
(806.257,753.946,599.39)
(588.321,430.219,489.72)
(720.986,371.735,295.645)
(588.435,787.564,293.188)
(685.013,781.533,556.028)
(585.898,565.736,584.41)
(846.554,580.493,624.711)
(910.485,645.743,212.359)
(851.426,739.86,559.569)
(659.142,366.672,448.91)
(613.826,450.314,531.334)
(674.162,799.893,241.724)
(877.067,631.383,193.321)
(936.808,633.217,260.853)
(734.156,609.109,149.829)
(881.14,809.622,409.181)
(836.807,398.414,527.855)
(547.579,748.324,351.311)
(808.725,484.717,203.65)
(928.139,748.358,470.03)
(747.992,431.079,228.876)
(791.589,781.053,215.712)
(947.738,745.84,423.299)
(973.076,591.277,289.165)
(777.676,830.644,489.176)
(874.227,720.221,584.832)
(883.802,764.132,515.286)
(810.186,432.664,568.321)
(581.591,771.645,496.729)
(738.669,776.859,590.437)
(522.525,485.612,463.916)
(871.255,600.08,613.667)
(956.761,496.829,462.319)
(506.675,519.803,361.768)
(847.961,800.451,294.601)
(812.194,547.169,639.642)
(840.143,392.234,311.007)
(726.74,764.519,203.214)
(593.386,793.637,415.951)
(679.988,835.681,493.905)
(584.58,426.365,449.284)
(623.095,427.657,517.047)
(624.955,536.532,608.443)
(583.832,727.005,553.36)
(768.994,480.613,625.788)
(593.77,465.475,278.053)
(614.256,709.951,586.793)
(537.121,475.071,490.829)
(919.646,534.9,220.222)
(747.051,859.858,369.918)
(504.795,517.912,437.787)
(979.583,700.623,418.772)
(919.529,774.038,405.903)
(639.082,823.963,489.102)
(719.497,363.692,326.581)
(882.811,435.547,517.557)
(739.067,720.354,179.033)
(644.365,746.969,568.703)
